01/01/2011; DAGMA ; ERA-Obrero ; Automática ; 3.450419 ; -76.522267 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
13/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0.25 
13/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
13/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
13/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
13/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
13/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
13/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
13/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
13/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
13/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
13/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
13/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
13/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
13/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
13/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
13/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
13/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
13/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
13/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
13/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
14/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
14/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
14/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
14/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
14/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
14/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
14/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
14/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
14/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
14/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
14/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
14/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
14/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 1.02 
14/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
14/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0.25 
14/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0.51 
14/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
14/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 3.05 
14/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 6.86 
14/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 1.52 
14/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
14/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0.25 
14/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
14/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
15/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
15/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
15/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
15/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0.51 
15/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0.76 
15/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0.76 
15/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
15/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0.25 
15/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
15/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
15/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
15/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
15/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
15/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
15/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 9.14 
15/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 2.03 
15/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
15/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
15/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
15/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
15/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 1.27 
15/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 3.81 
15/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0.76 
15/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 2.54 
16/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 4.32 
16/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 3.05 
16/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 5.84 
16/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 1.27 
16/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 9.14 
16/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 18.03 
16/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 1.27 
16/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0.51 
16/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0.76 
16/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
16/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
16/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
16/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
16/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 6.86 
16/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0.51 
16/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 1.27 
16/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0.25 
16/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
16/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
16/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
16/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
16/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
16/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
16/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
17/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
17/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
17/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
17/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
17/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
17/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0.25 
17/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0.51 
17/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0.76 
17/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
17/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
17/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
17/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
17/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
17/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
17/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
17/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
17/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
17/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
17/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 1.27 
17/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
17/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0.25 
17/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0.25 
17/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0.51 
17/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 1.02 
18/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0.25 
18/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0.51 
18/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 1.52 
18/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 1.02 
18/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0.25 
18/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0.51 
18/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
18/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0.25 
18/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
18/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
18/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
18/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
18/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
18/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
18/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
18/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
18/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0.25 
18/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
18/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
18/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
18/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
18/10/2011; DAGMA ; La Flora ; Automática ; 3.490514 ; -76.521225 ; 76 ; VALLE DEL CAUCA ; 76001 ; CALI ; Fija ; 1 ; Precipitación Líquida ; mm ; 0 
