11/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 0 
29/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 77 
29/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 81 
29/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 83 
29/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 84 
29/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 85 
29/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 85 
29/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 84 
29/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 83 
29/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 75 
29/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 64 
29/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 60 
29/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 60 
29/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 53 
29/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 50 
29/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 52 
29/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 53 
29/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 56 
29/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 56 
29/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 68 
29/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 71 
29/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 73 
29/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 73 
30/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 72 
30/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 72 
30/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 73 
30/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 75 
30/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 81 
30/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 84 
30/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 86 
30/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 87 
30/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 87 
30/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 88 
30/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 86 
30/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 78 
30/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 70 
30/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 67 
30/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 62 
30/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 58 
30/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 54 
30/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 55 
30/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 58 
30/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 63 
30/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 71 
30/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 73 
30/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 75 
30/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 77 
31/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 79 
31/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 81 
31/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 83 
31/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 83 
31/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 83 
31/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 83 
31/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 84 
31/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 84 
31/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 85 
31/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 85 
31/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 77 
31/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 63 
31/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 57 
31/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 53 
31/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 51 
31/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 50 
31/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 51 
31/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 54 
31/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 67 
31/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 72 
31/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 75 
31/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 77 
31/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 77 
31/12/2017; CORMACARENA ; Catumare ; Automática ; 4.108056 ; -73.655833 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 77 
11/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 80 
11/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 81 
11/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 81 
11/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 83 
11/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 85 
11/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 84 
11/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 83 
11/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 82 
11/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 74 
11/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 64 
11/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 56 
11/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 52 
11/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 56 
11/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 62 
11/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 63 
11/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 64 
11/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 69 
11/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 72 
11/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 74 
11/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 76 
11/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 83 
11/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 87 
11/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 88 
12/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 89 
12/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 90 
12/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 90 
12/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 90 
12/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 90 
12/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 90 
12/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 91 
12/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 91 
12/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 90 
12/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 90 
12/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 86 
12/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 81 
12/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 80 
12/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 78 
12/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 78 
12/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 71 
12/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 73 
12/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 73 
12/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 76 
12/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 77 
12/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 79 
12/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 82 
12/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 83 
12/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 85 
13/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 86 
13/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 87 
13/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 87 
13/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 87 
13/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 87 
13/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 87 
13/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 88 
13/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 88 
13/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 87 
13/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 86 
13/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 84 
13/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 82 
13/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 72 
13/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 61 
13/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 58 
13/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 55 
13/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 63 
13/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 72 
13/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 68 
13/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 63 
13/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 65 
13/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 69 
13/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 71 
13/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 73 
14/12/2017; CORMACARENA ; La Esmeralda ; Automática ; 4.164444 ; -73.647778 ; 50 ; META ; 50001 ; VILLAVICENCIO ; Fija ; 1 ; Humedad Relativa ; % ; 74 
